DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2025-08-18 00:00:00,Ironsinger,Level 10 Crypt,Stone Chest,1,Strike_for_Cake
2025-08-18 00:00:00,Zombie Tony,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-18 00:00:00,Ironsinger,Level 15 Crypt,Infernal Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Zombie Tony,Level 20 Crypt,Cobra Chest,20,Strike_for_Cake
2025-08-18 00:00:00,Ironsinger,Level 20 Crypt,Stone Chest,20,Strike_for_Cake
2025-08-18 00:00:00,Ironsinger,Level 20 Crypt,Infernal Chest,20,Strike_for_Cake
2025-08-18 00:00:00,Periwyn,Level 15 Crypt,Mayan Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Zombie Tony,Level 20 Citadel,Cursed Citadel Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Taugal,Level 15 Crypt,Gnome Workshop Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Taugal,Level 10 Crypt,Forgotten Chest,1,Strike_for_Cake
2025-08-18 00:00:00,Taugal,Level 10 Crypt,Infernal Chest,1,Strike_for_Cake
2025-08-18 00:00:00,Thorgal,Story,Governor's Chest,5,Strike_for_Cake
2025-08-18 00:00:00,higgowoman,Level 20 Citadel,Elven Citadel Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Taugal,Level 15 epic Crypt,House of Horrors Chest,10,Strike_for_Cake
2025-08-18 00:00:00,Taugal,Level 15 epic Crypt,Ancient Warrior's Chest,10,Strike_for_Cake
2025-08-18 00:00:00,Taugal,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-18 00:00:00,higgowoman,Level 20 Citadel,Elven Citadel Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Taugal,Level 20 epic Crypt,White Wood Chest,25,Strike_for_Cake
2025-08-18 00:00:00,Chrisbreezy,Level 15 Crypt,Elegant Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Monte,Level 20 Citadel,Cursed Citadel Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Thorgal,Level 10 rare Crypt,Rare Dragon Chest,3,Strike_for_Cake
2025-08-18 00:00:00,higgowoman,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-18 00:00:00,Thorgal,Level 10 rare Crypt,Rare Dragon Chest,3,Strike_for_Cake
2025-08-18 00:00:00,Taugal,Level 20 epic Crypt,Trillium Chest,25,Strike_for_Cake
2025-08-18 00:00:00,higgowoman,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-18 00:00:00,Kalabar,Level 15 Crypt,Forgotten Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Monte,Level 20 Citadel,Cursed Citadel Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Kalabar,Level 15 Crypt,Orc Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Kalabar,Level 15 Crypt,Forgotten Chest,15,Strike_for_Cake
2025-08-18 00:00:00,higgowoman,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-18 00:00:00,Kalabar,Level 15 Crypt,Gnome Workshop Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Monte,Level 20 Citadel,Cursed Citadel Chest,15,Strike_for_Cake
2025-08-18 00:00:00,higgowoman,Level 20 Citadel,Elven Citadel Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Monte,Level 20 Citadel,Cursed Citadel Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Thorgal,Level 10 Crypt,Elegant Chest,1,Strike_for_Cake
2025-08-18 00:00:00,Monte,Level 20 Citadel,Cursed Citadel Chest,15,Strike_for_Cake
2025-08-18 00:00:00,higgowoman,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-18 00:00:00,Ragnar,Level 15 Crypt,Infernal Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Thorgal,Level 15 Crypt,Bone Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Ragnar,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-18 00:00:00,Ragnar,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Ragnar,Level 15 Crypt,Mayan Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Thorgal,Level 15 Crypt,Sand Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Ragnar,Level 15 Crypt,Barbarian Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Ragnar,Level 15 Crypt,Bone Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Ragnar,Level 15 Crypt,Forgotten Chest,15,Strike_for_Cake
2025-08-18 00:00:00,higgowoman,Level 20 Citadel,Elven Citadel Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Ragnar,Level 15 Crypt,Stone Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Ragnar,Level 15 Crypt,Stone Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Kosak,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-18 00:00:00,Kosak,Level 25 rare Crypt,Rare Dragon Chest,50,Strike_for_Cake
2025-08-18 00:00:00,Kosak,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-18 00:00:00,Kosak,Level 25 Crypt,Elegant Chest,36,Strike_for_Cake
2025-08-18 00:00:00,Monte,Level 20 Citadel,Cursed Citadel Chest,15,Strike_for_Cake
2025-08-18 00:00:00,higgowoman,Level 20 Citadel,Elven Citadel Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Monte,Level 20 Citadel,Cursed Citadel Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Monte,Level 20 Citadel,Cursed Citadel Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Breadandroses,Level 15 Crypt,Mayan Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Breadandroses,Level 15 Crypt,Stone Chest,15,Strike_for_Cake
2025-08-18 00:00:00,higgowoman,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-18 00:00:00,Breadandroses,Level 20 Crypt,Forgotten Chest,20,Strike_for_Cake
2025-08-18 00:00:00,Breadandroses,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-18 00:00:00,Monte,Level 20 Citadel,Cursed Citadel Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Monte,Level 20 Citadel,Cursed Citadel Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Monte,Level 20 Citadel,Cursed Citadel Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Monte,Level 20 Citadel,Cursed Citadel Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Monte,Level 20 Citadel,Cursed Citadel Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Zombie Tony,Level 20 Citadel,Cursed Citadel Chest,15,Strike_for_Cake
2025-08-18 00:00:00,higgowoman,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-18 00:00:00,Ahhhmeddd,Level 25 epic Crypt,Titansteel Chest,36,Strike_for_Cake
2025-08-18 00:00:00,Breadandroses,Level 15 Crypt,Gnome Workshop Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Ahhhmeddd,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-18 00:00:00,Ahhhmeddd,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-18 00:00:00,Breadandroses,Level 15 Crypt,Sand Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Ahhhmeddd,Level 15 Crypt,Mayan Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Ahhhmeddd,Level 15 Crypt,Elegant Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Chirikawa,Level 20 Crypt,Cobra Chest,20,Strike_for_Cake
2025-08-18 00:00:00,higgowoman,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-18 00:00:00,Chirikawa,Level 20 Crypt,Elegant Chest,20,Strike_for_Cake
2025-08-18 00:00:00,Chirikawa,Level 20 Crypt,Orc Chest,20,Strike_for_Cake
2025-08-18 00:00:00,Ahhhmeddd,Level 15 Crypt,Barbarian Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Breadandroses,Level 15 epic Crypt,Abandoned Chest,10,Strike_for_Cake
2025-08-18 00:00:00,Monte,Level 20 Citadel,Cursed Citadel Chest,15,Strike_for_Cake
2025-08-18 00:00:00,higgowoman,Level 20 Citadel,Elven Citadel Chest,15,Strike_for_Cake
2025-08-18 00:00:00,higgowoman,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-18 00:00:00,Chirikawa,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-18 00:00:00,Chrisw333,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-18 00:00:00,Chrisw333,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-18 00:00:00,VallesDH,Level 25 Crypt,Forgotten Chest,36,Strike_for_Cake
2025-08-18 00:00:00,Chirikawa,Level 20 Citadel,Elven Citadel Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Chirikawa,Level 20 Citadel,Elven Citadel Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Chirikawa,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-18 00:00:00,Chirikawa,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-18 00:00:00,Chirikawa,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-18 00:00:00,Chirikawa,Level 20 epic Crypt,White Wood Chest,25,Strike_for_Cake
2025-08-18 00:00:00,Chirikawa,Level 20 epic Crypt,Scarab Chest,25,Strike_for_Cake
2025-08-18 00:00:00,VallesDH,Level 20 Citadel,Elven Citadel Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Chirikawa,Level 20 epic Crypt,Trillium Chest,25,Strike_for_Cake
2025-08-18 00:00:00,Chirikawa,Level 20 epic Crypt,Chest of the Cursed,25,Strike_for_Cake
2025-08-18 00:00:00,Periwyn,Level 15 Crypt,Bone Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Klaudia,Level 25 Crypt,Stone Chest,36,Strike_for_Cake
2025-08-18 00:00:00,Nimvenilas,Level 20 Crypt,Cobra Chest,20,Strike_for_Cake
2025-08-18 00:00:00,Klaudia,Level 20 epic Crypt,House of Horrors Chest,25,Strike_for_Cake
2025-08-18 00:00:00,Klaudia,Level 20 epic Crypt,Minotaur Chest,25,Strike_for_Cake
2025-08-18 00:00:00,Enneen,Level 15 Crypt,Stone Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Klaudia,Level 15 Crypt,Bone Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Nimvenilas,Level 20 Crypt,Elegant Chest,20,Strike_for_Cake
2025-08-18 00:00:00,Enneen,Level 15 Crypt,Stone Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Enneen,Level 20 Crypt,Stone Chest,20,Strike_for_Cake
2025-08-18 00:00:00,Nimvenilas,Level 20 Crypt,Cobra Chest,20,Strike_for_Cake
2025-08-18 00:00:00,Enneen,Level 20 Crypt,Stone Chest,20,Strike_for_Cake
2025-08-18 00:00:00,Nimvenilas,Level 15 epic Crypt,White Wood Chest,10,Strike_for_Cake
2025-08-18 00:00:00,Enneen,Level 20 Crypt,Mayan Chest,20,Strike_for_Cake
2025-08-18 00:00:00,Enneen,Level 15 Crypt,Gnome Workshop Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Periwyn,Level 15 Crypt,Fire Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Enneen,Level 20 Crypt,Stone Chest,20,Strike_for_Cake
2025-08-18 00:00:00,Monte,Level 20 Citadel,Cursed Citadel Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Enneen,Level 20 epic Crypt,Cobalt Chest,25,Strike_for_Cake
2025-08-18 00:00:00,Enneen,Level 20 epic Crypt,Priest's Chest,25,Strike_for_Cake
2025-08-18 00:00:00,Showman,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-18 00:00:00,Enneen,Level 15 epic Crypt,Cobalt Chest,10,Strike_for_Cake
2025-08-18 00:00:00,Enneen,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-18 00:00:00,Ghodred,Level 15 Crypt,Elegant Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Enneen,Level 15 epic Crypt,Priest's Chest,10,Strike_for_Cake
2025-08-18 00:00:00,Gririm,Level 15 Crypt,Mayan Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Enneen,Level 15 epic Crypt,Barbarian Chest,10,Strike_for_Cake
2025-08-18 00:00:00,Ghodred,Level 15 Crypt,Gnome Workshop Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Ghodred,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Johnny B Goode,Level 25 rare Crypt,Rare Dragon Chest,50,Strike_for_Cake
2025-08-18 00:00:00,Enneen,Level 15 epic Crypt,Barbarian Chest,10,Strike_for_Cake
2025-08-18 00:00:00,Monte,Level 20 Citadel,Cursed Citadel Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Johnny B Goode,Level 25 rare Crypt,Rare Dragon Chest,50,Strike_for_Cake
2025-08-18 00:00:00,Ghodred,Level 15 Crypt,Orc Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Johnny B Goode,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-18 00:00:00,Monte,Level 20 Citadel,Cursed Citadel Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Ghodred,Level 15 Crypt,Fire Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Souffleblue,Level 20 Crypt,Sand Chest,20,Strike_for_Cake
2025-08-18 00:00:00,Gririm,Level 15 Crypt,Bone Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Souffleblue,Level 20 Crypt,Sand Chest,20,Strike_for_Cake
2025-08-18 00:00:00,Enneen,Level 15 epic Crypt,Barbarian Chest,10,Strike_for_Cake
2025-08-18 00:00:00,Souffleblue,Level 20 Crypt,Orc Chest,20,Strike_for_Cake
2025-08-18 00:00:00,Enneen,Level 20 epic Crypt,Ancient Bastion Chest,25,Strike_for_Cake
2025-08-18 00:00:00,Gririm,Level 15 Crypt,Stone Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Enneen,Level 15 epic Crypt,Braided Chest,10,Strike_for_Cake
2025-08-18 00:00:00,Souffleblue,Level 20 Crypt,Sand Chest,20,Strike_for_Cake
2025-08-18 00:00:00,Johnny B Goode,Level 25 rare Crypt,Rare Dragon Chest,50,Strike_for_Cake
2025-08-18 00:00:00,Enneen,Level 15 Crypt,Stone Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Ciditoo,Level 20 Crypt,Barbarian Chest,20,Strike_for_Cake
2025-08-18 00:00:00,Johnny B Goode,Level 20 Crypt,Forgotten Chest,20,Strike_for_Cake
2025-08-18 00:00:00,Johnny B Goode,Level 20 epic Crypt,Braided Chest,25,Strike_for_Cake
2025-08-18 00:00:00,wiking,Level 15 Crypt,Elegant Chest,15,Strike_for_Cake
2025-08-18 00:00:00,wiking,Level 15 epic Crypt,Chest of the Cursed,10,Strike_for_Cake
2025-08-18 00:00:00,Apollo Jr,Level 15 Crypt,Forgotten Chest,15,Strike_for_Cake
2025-08-18 00:00:00,wiking,Level 10 rare Crypt,Rare Dragon Chest,3,Strike_for_Cake
2025-08-18 00:00:00,wiking,Level 15 Crypt,Sand Chest,15,Strike_for_Cake
2025-08-18 00:00:00,wiking,Level 15 Crypt,Mayan Chest,15,Strike_for_Cake
2025-08-18 00:00:00,wiking,Level 15 Crypt,Orc Chest,15,Strike_for_Cake
2025-08-18 00:00:00,wiking,Level 15 Crypt,Barbarian Chest,15,Strike_for_Cake
2025-08-18 00:00:00,wiking,Level 15 Crypt,Orc Chest,15,Strike_for_Cake
2025-08-18 00:00:00,wiking,Level 15 Crypt,Stone Chest,15,Strike_for_Cake
2025-08-18 00:00:00,wiking,Level 15 Crypt,Forgotten Chest,15,Strike_for_Cake
2025-08-18 00:00:00,wiking,Level 15 Crypt,Mayan Chest,15,Strike_for_Cake
2025-08-18 00:00:00,wiking,Level 10 rare Crypt,Rare Dragon Chest,3,Strike_for_Cake
2025-08-18 00:00:00,wiking,Level 15 Crypt,Barbarian Chest,15,Strike_for_Cake
2025-08-18 00:00:00,wiking,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-18 00:00:00,wiking,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Thorgal,Level 20 epic Crypt,Cobalt Chest,25,Strike_for_Cake
2025-08-18 00:00:00,wiking,Level 15 Crypt,Mayan Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Thorgal,Level 10 Crypt,Barbarian Chest,1,Strike_for_Cake
2025-08-18 00:00:00,Thorgal,Level 10 Crypt,Cobra Chest,1,Strike_for_Cake
2025-08-18 00:00:00,wiking,Level 15 Crypt,Infernal Chest,15,Strike_for_Cake
2025-08-18 00:00:00,wiking,Level 15 Crypt,Gnome Workshop Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Thorgal,Level 20 Crypt,Stone Chest,20,Strike_for_Cake
2025-08-18 00:00:00,wiking,Level 15 Crypt,Infernal Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Yotanka,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-18 00:00:00,Art,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Art,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Art,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Art,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Mejas,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Mejas,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Mejas,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Mejas,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Mejas,Rise of the Ancients event,Quick March Chest,30,Strike_for_Cake
2025-08-18 00:00:00,TuTo Il,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,TuTo Il,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,TuTo Il,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,TuTo Il,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Mejas,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Mejas,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Mejas,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Mejas,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Mejas,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Mejas,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Mejas,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Mejas,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Ciditoo,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Ciditoo,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Ciditoo,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Ciditoo,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Ciditoo,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Ciditoo,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Ciditoo,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Ciditoo,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Nice n Spicy Sers,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Nice n Spicy Sers,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Nice n Spicy Sers,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Nice n Spicy Sers,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Nice n Spicy Sers,Rise of the Ancients event,Quick March Chest,30,Strike_for_Cake
2025-08-18 00:00:00,wiking,Level 15 Crypt,Stone Chest,15,Strike_for_Cake
2025-08-18 00:00:00,IPollo,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,IPollo,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,IPollo,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,IPollo,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,IPollo,Rise of the Ancients event,Quick March Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Thorgal,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Thorgal,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Thorgal,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Thorgal,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Thorgal,Rise of the Ancients event,Quick March Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Art,Rise of the Ancients event,Quick March Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Brianna,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Brianna,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Brianna,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Brianna,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Brianna,Rise of the Ancients event,Quick March Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Zombie Tony,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Zombie Tony,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Zombie Tony,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Zombie Tony,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Zombie Tony,Rise of the Ancients event,Quick March Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Periwyn,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Periwyn,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Periwyn,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Periwyn,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Periwyn,Rise of the Ancients event,Quick March Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Thorgal,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Thorgal,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Thorgal,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Thorgal,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Thorgal,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Thorgal,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Thorgal,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Thorgal,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Nice n Spicy Sers,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Nice n Spicy Sers,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Nice n Spicy Sers,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Nice n Spicy Sers,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Nice n Spicy Sers,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Nice n Spicy Sers,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Nice n Spicy Sers,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Nice n Spicy Sers,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Zombie Tony,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Zombie Tony,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Zombie Tony,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Zombie Tony,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Zombie Tony,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Zombie Tony,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Zombie Tony,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Zombie Tony,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,SPARTACUS,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,SPARTACUS,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,SPARTACUS,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,SPARTACUS,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,SPARTACUS,Rise of the Ancients event,Quick March Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Lava Lynx Zius,Clan wealth,Common Chest of Wealth,5,Strike_for_Cake
2025-08-18 00:00:00,Lava Lynx Zius,Clan wealth,Uncommon Chest of Wealth,5,Strike_for_Cake
2025-08-18 00:00:00,Lava Lynx Zius,Clan wealth,Rare Chest of Wealth,5,Strike_for_Cake
2025-08-18 00:00:00,Lava Lynx Zius,Clan wealth,Epic Chest of Wealth,5,Strike_for_Cake
2025-08-18 00:00:00,Abisai,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Abisai,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Abisai,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
